season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
E2012_P003715_MAD,E2012,P003715,"MARTIN, ALBERTO",MAD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2013_P003715_MAD,E2013,P003715,"MARTIN, ALBERTO",MAD,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5
E2013_P003395_BAS,E2013,P003395,"MARTINEZ, CARLOS",BAS,1.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,-3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-3.0
E2014_P003395_BAS,E2014,P003395,"MARTINEZ, CARLOS",BAS,1.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
E2017_P007995_BAS,E2017,P007995,"MARTINEZ, IVAN",BAS,2.0,0.0,5.7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,-4,-8,2.87,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-2.0,-4.0
E2010_P001351_PAM,E2010,P001351,"MARTINEZ, RAFA",PAM,21.0,21.0,611.0,224,38,83,36,94,40,52,5,39,44,33,16,40,1,11,46,72,178,9,29.09,10.67,1.81,3.95,0.458,1.71,4.48,0.383,1.9,2.48,0.769,0.24,1.86,2.1,1.57,0.76,1.9,0.05,0.52,2.19,3.43,8.48,0.43
E2014_P001351_PAM,E2014,P001351,"MARTINEZ, RAFA",PAM,10.0,6.0,133.2,24,5,11,3,22,5,7,1,7,8,7,5,9,0,0,13,15,10,-23,13.32,2.4,0.5,1.1,0.455,0.3,2.2,0.136,0.5,0.7,0.714,0.1,0.7,0.8,0.7,0.5,0.9,0.0,0.0,1.3,1.5,1.0,-2.3
E2017_P001351_PAM,E2017,P001351,"MARTINEZ, RAFA",PAM,29.0,13.0,446.9,201,26,47,34,77,47,54,11,26,37,39,14,24,0,9,45,60,202,2,15.41,6.93,0.9,1.62,0.553,1.17,2.66,0.442,1.62,1.86,0.87,0.38,0.9,1.28,1.34,0.48,0.83,0.0,0.31,1.55,2.07,6.97,0.07
E2019_P006768_BAR,E2019,P006768,"MARTINEZ, SERGI",BAR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2020_P006768_BAR,E2020,P006768,"MARTINEZ, SERGI",BAR,26.0,2.0,260.9,49,18,33,3,14,4,7,18,36,54,10,5,17,1,2,37,13,47,34,10.03,1.88,0.69,1.27,0.545,0.12,0.54,0.214,0.15,0.27,0.571,0.69,1.38,2.08,0.38,0.19,0.65,0.04,0.08,1.42,0.5,1.81,1.31
E2021_P006768_BAR,E2021,P006768,"MARTINEZ, SERGI",BAR,33.0,5.0,358.8,54,9,29,9,21,9,11,21,41,62,20,12,10,2,3,50,16,69,46,10.87,1.64,0.27,0.88,0.31,0.27,0.64,0.429,0.27,0.33,0.818,0.64,1.24,1.88,0.61,0.36,0.3,0.06,0.09,1.52,0.48,2.09,1.39
E2022_P006768_BAR,E2022,P006768,"MARTINEZ, SERGI",BAR,6.0,0.0,27.4,4,2,5,0,2,0,2,1,1,2,1,0,3,0,1,2,3,-3,-15,4.56,0.67,0.33,0.83,0.4,0.0,0.33,0.0,0.0,0.33,0.0,0.17,0.17,0.33,0.17,0.0,0.5,0.0,0.17,0.33,0.5,-0.5,-2.5
E2020_P009540_OLY,E2020,P009540,"MARTIN, HASSAN",OLY,24.0,6.0,549.6,215,95,132,0,0,25,35,48,62,110,9,19,25,13,8,69,45,262,-2,22.9,8.96,3.96,5.5,0.72,0.0,0.0,0.0,1.04,1.46,0.714,2.0,2.58,4.58,0.38,0.79,1.04,0.54,0.33,2.88,1.88,10.92,-0.08
E2021_P009540_OLY,E2021,P009540,"MARTIN, HASSAN",OLY,31.0,0.0,438.6,172,67,104,0,0,38,54,39,54,93,7,9,19,16,14,64,53,200,8,14.15,5.55,2.16,3.35,0.644,0.0,0.0,0.0,1.23,1.74,0.704,1.26,1.74,3.0,0.23,0.29,0.61,0.52,0.45,2.06,1.71,6.45,0.26
E2022_P009540_RED,E2022,P009540,"MARTIN, HASSAN",RED,23.0,4.0,327.1,113,46,79,0,0,21,31,15,54,69,10,12,19,10,7,42,27,130,-13,14.22,4.91,2.0,3.43,0.582,0.0,0.0,0.0,0.91,1.35,0.677,0.65,2.35,3.0,0.43,0.52,0.83,0.43,0.3,1.83,1.17,5.65,-0.57
E2022_P011967_TEL,E2022,P011967,"MARTIN, JARELL",TEL,38.0,10.0,733.8,272,57,109,39,119,41,47,43,89,132,19,20,24,9,12,110,51,219,-33,19.31,7.16,1.5,2.87,0.523,1.03,3.13,0.328,1.08,1.24,0.872,1.13,2.34,3.47,0.5,0.53,0.63,0.24,0.32,2.89,1.34,5.76,-0.87
E2023_P012713_VIR,E2023,P012713,"MASCOLO, BRUNO",VIR,2.0,0.0,9.8,2,1,4,0,0,0,0,1,0,1,0,0,0,0,0,2,1,-1,6,4.88,1.0,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,3.0
E2017_P008015_TEL,E2017,P008015,"MASHOUR, KARAM",TEL,6.0,0.0,40.8,9,4,9,0,4,1,2,4,8,12,1,0,0,1,2,8,1,4,-8,6.81,1.5,0.67,1.5,0.444,0.0,0.67,0.0,0.17,0.33,0.5,0.67,1.33,2.0,0.17,0.0,0.0,0.17,0.33,1.33,0.17,0.67,-1.33
E2011_P003474_ZAG,E2011,P003474,"MASIC, ANTE",ZAG,9.0,2.0,121.9,30,2,2,8,23,2,2,2,16,18,4,2,4,0,0,16,7,26,-67,13.54,3.33,0.22,0.22,1.0,0.89,2.56,0.348,0.22,0.22,1.0,0.22,1.78,2.0,0.44,0.22,0.44,0.0,0.0,1.78,0.78,2.89,-7.44
E2017_P006183_ZAL,E2017,P006183,"MASIULIS, GYTIS",ZAL,12.0,0.0,38.4,14,4,6,1,1,3,4,1,8,9,1,1,2,0,0,7,3,16,-5,3.2,1.17,0.33,0.5,0.667,0.08,0.08,1.0,0.25,0.33,0.75,0.08,0.67,0.75,0.08,0.08,0.17,0.0,0.0,0.58,0.25,1.33,-0.42
E2007_PACX_SOP,E2007,PACX,"MASIULIS, TOMAS",SOP,13.0,13.0,276.4,38,11,23,3,11,7,18,17,30,47,14,11,19,1,0,25,23,59,-87,21.26,2.92,0.85,1.77,0.478,0.23,0.85,0.273,0.54,1.38,0.389,1.31,2.31,3.62,1.08,0.85,1.46,0.08,0.0,1.92,1.77,4.54,-6.69
E2008_PACX_ZAL,E2008,PACX,"MASIULIS, TOMAS",ZAL,4.0,0.0,51.0,0,0,1,0,1,0,0,2,7,9,3,1,4,0,0,7,2,2,6,12.76,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.75,2.25,0.75,0.25,1.0,0.0,0.0,1.75,0.5,0.5,1.5
E2019_P009600_BER,E2019,P009600,"MASON, MAKAI",BER,20.0,0.0,217.8,125,23,48,15,34,34,37,1,12,13,22,8,18,0,1,26,31,107,52,10.89,6.25,1.15,2.4,0.479,0.75,1.7,0.441,1.7,1.85,0.919,0.05,0.6,0.65,1.1,0.4,0.9,0.0,0.05,1.3,1.55,5.35,2.6
E2007_PLGV_ARI,E2007,PLGV,"MASSEY, JEREMIAH",ARI,20.0,20.0,654.6,340,127,222,6,30,68,106,68,101,169,17,30,26,24,20,49,91,419,-56,32.73,17.0,6.35,11.1,0.572,0.3,1.5,0.2,3.4,5.3,0.642,3.4,5.05,8.45,0.85,1.5,1.3,1.2,1.0,2.45,4.55,20.95,-2.8
E2008_PLGV_MAD,E2008,PLGV,"MASSEY, JEREMIAH",MAD,20.0,9.0,422.9,164,60,103,6,19,26,46,36,46,82,11,13,15,4,6,36,38,179,17,21.14,8.2,3.0,5.15,0.583,0.3,0.95,0.316,1.3,2.3,0.565,1.8,2.3,4.1,0.55,0.65,0.75,0.2,0.3,1.8,1.9,8.95,0.85
E2012_PLGV_BAM,E2012,PLGV,"MASSEY, JEREMIAH",BAM,5.0,4.0,91.2,31,8,20,3,15,6,8,3,11,14,3,6,6,5,2,5,9,29,-33,18.25,6.2,1.6,4.0,0.4,0.6,3.0,0.2,1.2,1.6,0.75,0.6,2.2,2.8,0.6,1.2,1.2,1.0,0.4,1.0,1.8,5.8,-6.6
E2022_P011936_ASV,E2022,P011936,"MATHEWS, JONAH",ASV,31.0,14.0,708.2,329,96,187,30,100,47,55,8,38,46,64,20,43,1,10,66,52,224,-173,22.84,10.61,3.1,6.03,0.513,0.97,3.23,0.3,1.52,1.77,0.855,0.26,1.23,1.48,2.06,0.65,1.39,0.03,0.32,2.13,1.68,7.23,-5.58
E2008_P010414_LJU,E2008,P010414,"MATHIANG, MANGOK",LJU,1.0,0.0,16.8,5,1,1,1,3,0,0,1,3,4,1,0,1,0,0,2,0,5,7,16.77,5.0,1.0,1.0,1.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,7.0
E2019_P007025_BER,E2019,P007025,"MATTISSECK, JONAS",BER,28.0,7.0,384.4,75,6,17,18,53,9,11,13,16,29,21,11,21,0,5,43,31,50,-104,13.73,2.68,0.21,0.61,0.353,0.64,1.89,0.34,0.32,0.39,0.818,0.46,0.57,1.04,0.75,0.39,0.75,0.0,0.18,1.54,1.11,1.79,-3.71
E2020_P007025_BER,E2020,P007025,"MATTISSECK, JONAS",BER,31.0,9.0,431.2,94,9,21,23,64,7,8,7,26,33,29,11,15,0,3,56,27,66,-13,13.91,3.03,0.29,0.68,0.429,0.74,2.06,0.359,0.23,0.26,0.875,0.23,0.84,1.06,0.94,0.35,0.48,0.0,0.1,1.81,0.87,2.13,-0.42
E2021_P007025_BER,E2021,P007025,"MATTISSECK, JONAS",BER,26.0,3.0,356.9,63,8,15,14,41,5,6,16,17,33,12,13,9,0,1,46,16,46,-63,13.73,2.42,0.31,0.58,0.533,0.54,1.58,0.341,0.19,0.23,0.833,0.62,0.65,1.27,0.46,0.5,0.35,0.0,0.04,1.77,0.62,1.77,-2.42
E2022_P007025_BER,E2022,P007025,"MATTISSECK, JONAS",BER,16.0,1.0,199.2,40,4,9,10,29,2,2,3,10,13,14,9,3,0,0,25,5,29,-52,12.45,2.5,0.25,0.56,0.444,0.62,1.81,0.345,0.12,0.12,1.0,0.19,0.62,0.81,0.88,0.56,0.19,0.0,0.0,1.56,0.31,1.81,-3.25
E2023_P007025_BER,E2023,P007025,"MATTISSECK, JONAS",BER,26.0,2.0,316.0,86,5,15,23,53,7,7,2,14,16,14,9,7,0,0,46,32,64,-137,12.15,3.31,0.19,0.58,0.333,0.88,2.04,0.434,0.27,0.27,1.0,0.08,0.54,0.62,0.54,0.35,0.27,0.0,0.0,1.77,1.23,2.46,-5.27
E2024_P007025_BER,E2024,P007025,"MATTISSECK, JONAS",BER,6.0,3.0,73.1,8,2,5,1,13,1,1,0,4,4,4,2,0,0,1,14,3,-9,-9,12.19,1.33,0.33,0.83,0.4,0.17,2.17,0.077,0.17,0.17,1.0,0.0,0.67,0.67,0.67,0.33,0.0,0.0,0.17,2.33,0.5,-1.5,-1.5
E2009_PKRK_MAR,E2009,PKRK,"MAVROEIDIS, DIMITRIOS",MAR,16.0,0.0,280.3,146,49,88,0,0,48,61,26,48,74,8,11,23,14,7,28,60,203,18,17.52,9.12,3.06,5.5,0.557,0.0,0.0,0.0,3.0,3.81,0.787,1.62,3.0,4.62,0.5,0.69,1.44,0.88,0.44,1.75,3.75,12.69,1.12
E2011_PKRK_BIL,E2011,PKRK,"MAVROEIDIS, DIMITRIOS",BIL,19.0,1.0,249.2,88,31,56,0,0,26,34,28,38,66,9,7,10,9,4,37,39,134,-10,13.12,4.63,1.63,2.95,0.554,0.0,0.0,0.0,1.37,1.79,0.765,1.47,2.0,3.47,0.47,0.37,0.53,0.47,0.21,1.95,2.05,7.05,-0.53
E2012_PKRK_OLY,E2012,PKRK,"MAVROEIDIS, DIMITRIOS",OLY,11.0,3.0,70.3,16,5,10,0,0,6,9,4,14,18,0,1,5,3,0,7,6,24,-12,6.39,1.45,0.45,0.91,0.5,0.0,0.0,0.0,0.55,0.82,0.667,0.36,1.27,1.64,0.0,0.09,0.45,0.27,0.0,0.64,0.55,2.18,-1.09
E2007_PJRC_OLY,E2007,PJRC,"MAVROKEFALIDIS, LOUKAS",OLY,10.0,0.0,123.9,41,18,34,0,1,5,8,15,19,34,2,3,5,1,1,17,8,46,6,12.39,4.1,1.8,3.4,0.529,0.0,0.1,0.0,0.5,0.8,0.625,1.5,1.9,3.4,0.2,0.3,0.5,0.1,0.1,1.7,0.8,4.6,0.6
E2009_PJRC_OLY,E2009,PJRC,"MAVROKEFALIDIS, LOUKAS",OLY,14.0,0.0,141.2,75,29,46,1,3,14,25,12,20,32,9,4,15,0,6,25,20,64,24,10.08,5.36,2.07,3.29,0.63,0.07,0.21,0.333,1.0,1.79,0.56,0.86,1.43,2.29,0.64,0.29,1.07,0.0,0.43,1.79,1.43,4.57,1.71
E2010_PJRC_OLY,E2010,PJRC,"MAVROKEFALIDIS, LOUKAS",OLY,18.0,8.0,320.3,152,61,116,1,6,27,34,22,50,72,10,5,22,6,7,41,36,144,36,17.79,8.44,3.39,6.44,0.526,0.06,0.33,0.167,1.5,1.89,0.794,1.22,2.78,4.0,0.56,0.28,1.22,0.33,0.39,2.28,2.0,8.0,2.0
E2013_PJRC_PAN,E2013,PJRC,"MAVROKEFALIDIS, LOUKAS",PAN,26.0,3.0,202.4,123,43,74,1,5,34,42,14,22,36,13,6,17,2,3,38,37,116,-10,7.79,4.73,1.65,2.85,0.581,0.04,0.19,0.2,1.31,1.62,0.81,0.54,0.85,1.38,0.5,0.23,0.65,0.08,0.12,1.46,1.42,4.46,-0.38
E2014_PJRC_PAN,E2014,PJRC,"MAVROKEFALIDIS, LOUKAS",PAN,22.0,2.0,296.2,154,55,113,5,15,29,35,19,54,73,13,5,17,6,10,48,33,135,13,13.47,7.0,2.5,5.14,0.487,0.23,0.68,0.333,1.32,1.59,0.829,0.86,2.45,3.32,0.59,0.23,0.77,0.27,0.45,2.18,1.5,6.14,0.59
E2023_P011433_TEL,E2023,P011433,"MAYER, OMER",TEL,5.0,0.0,15.3,3,0,0,1,5,0,0,0,1,1,2,0,1,0,0,1,0,0,0,3.06,0.6,0.0,0.0,0.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0
E2024_P011433_TEL,E2024,P011433,"MAYER, OMER",TEL,1.0,0.0,18.0,3,0,1,1,1,0,0,0,0,0,1,1,3,0,1,3,1,-2,-2,18.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,-2.0,-2.0
E2021_P011264_UNK,E2021,P011264,"MAYO, O J",UNK,20.0,0.0,261.6,116,20,44,23,51,7,9,4,19,23,12,9,20,0,4,40,11,53,-23,13.08,5.8,1.0,2.2,0.455,1.15,2.55,0.451,0.35,0.45,0.778,0.2,0.95,1.15,0.6,0.45,1.0,0.0,0.2,2.0,0.55,2.65,-1.15
E2014_P004511_MUN,E2014,P004511,"MAYR, DANIEL",MUN,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2015_P004511_MUN,E2015,P004511,"MAYR, DANIEL",MUN,1.0,0.0,15.5,1,0,1,0,0,1,4,0,2,2,0,0,0,0,0,1,2,0,-10,15.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-10.0
E2010_P003069_ULK,E2010,P003069,"MAY, SEAN GREGORY",ULK,8.0,0.0,97.2,34,13,29,0,3,8,11,6,16,22,4,4,3,2,2,16,10,33,2,12.15,4.25,1.62,3.62,0.448,0.0,0.38,0.0,1.0,1.38,0.727,0.75,2.0,2.75,0.5,0.5,0.38,0.25,0.25,2.0,1.25,4.12,0.25
E2011_P003069_ZAG,E2011,P003069,"MAY, SEAN GREGORY",ZAG,9.0,8.0,262.8,105,33,67,7,21,18,26,19,39,58,10,5,19,3,4,23,23,102,-79,29.2,11.67,3.67,7.44,0.493,0.78,2.33,0.333,2.0,2.89,0.692,2.11,4.33,6.44,1.11,0.56,2.11,0.33,0.44,2.56,2.56,11.33,-8.78
E2024_P013396_ULK,E2024,P013396,"MAYS, SKYLAR",ULK,4.0,0.0,35.5,19,8,13,1,3,0,0,5,2,7,3,2,5,0,1,3,0,15,11,8.88,4.75,2.0,3.25,0.615,0.25,0.75,0.333,0.0,0.0,0.0,1.25,0.5,1.75,0.75,0.5,1.25,0.0,0.25,0.75,0.0,3.75,2.75
E2014_P004401_CED,E2014,P004401,"MAZALIN, LOVRO",CED,7.0,5.0,46.6,12,3,8,0,1,6,9,0,5,5,3,1,3,0,0,6,5,8,-30,6.65,1.71,0.43,1.14,0.375,0.0,0.14,0.0,0.86,1.29,0.667,0.0,0.71,0.71,0.43,0.14,0.43,0.0,0.0,0.86,0.71,1.14,-4.29
E2015_P004401_CED,E2015,P004401,"MAZALIN, LOVRO",CED,8.0,0.0,64.3,17,7,8,0,0,3,4,2,3,5,2,1,5,1,0,10,4,13,-42,8.04,2.12,0.88,1.0,0.875,0.0,0.0,0.0,0.38,0.5,0.75,0.25,0.38,0.62,0.25,0.12,0.62,0.12,0.0,1.25,0.5,1.62,-5.25
E2014_PJMF_KLA,E2014,PJMF,"MAZEIKA, MARTYNAS",KLA,9.0,8.0,207.5,55,10,34,5,24,20,28,2,14,16,19,7,9,1,4,18,25,41,-42,23.06,6.11,1.11,3.78,0.294,0.56,2.67,0.208,2.22,3.11,0.714,0.22,1.56,1.78,2.11,0.78,1.0,0.11,0.44,2.0,2.78,4.56,-4.67
E2011_PCQJ_CTU,E2011,PCQJ,"MAZZARINO, NICOLAS",CTU,16.0,5.0,325.2,99,14,26,17,52,20,24,2,14,16,22,4,13,0,2,36,22,61,-43,20.32,6.19,0.88,1.62,0.538,1.06,3.25,0.327,1.25,1.5,0.833,0.12,0.88,1.0,1.38,0.25,0.81,0.0,0.12,2.25,1.38,3.81,-2.69
E2012_PCQJ_CTU,E2012,PCQJ,"MAZZARINO, NICOLAS",CTU,10.0,1.0,142.2,27,2,8,7,21,2,2,2,6,8,8,3,7,0,1,18,2,2,-45,14.22,2.7,0.2,0.8,0.25,0.7,2.1,0.333,0.2,0.2,1.0,0.2,0.6,0.8,0.8,0.3,0.7,0.0,0.1,1.8,0.2,0.2,-4.5
E2015_P005061_TEL,E2015,P005061,"MBAKWE, TREVOR",TEL,10.0,2.0,248.3,69,25,49,0,0,19,24,38,42,80,12,4,18,12,6,32,27,119,1,24.83,6.9,2.5,4.9,0.51,0.0,0.0,0.0,1.9,2.4,0.792,3.8,4.2,8.0,1.2,0.4,1.8,1.2,0.6,3.2,2.7,11.9,0.1
E2017_P007993_MIL,E2017,P007993,"M'BAYE, AMATH",MIL,30.0,10.0,529.0,183,37,68,25,66,34,43,14,47,61,28,11,21,3,0,72,42,154,-82,17.63,6.1,1.23,2.27,0.544,0.83,2.2,0.379,1.13,1.43,0.791,0.47,1.57,2.03,0.93,0.37,0.7,0.1,0.0,2.4,1.4,5.13,-2.73
E2022_P007993_IST,E2022,P007993,"M'BAYE, AMATH",IST,33.0,15.0,708.8,231,31,59,45,87,34,40,14,77,91,18,9,22,11,2,61,39,238,-18,21.48,7.0,0.94,1.79,0.525,1.36,2.64,0.517,1.03,1.21,0.85,0.42,2.33,2.76,0.55,0.27,0.67,0.33,0.06,1.85,1.18,7.21,-0.55
E2010_P001062_BAR,E2010,P001062,"MBAYE, PAPA",BAR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2012_P001062_BAR,E2012,P001062,"MBAYE, PAPA",BAR,1.0,0.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,-3,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-3.0
E2014_P005730_SAS,E2014,P005730,"MBODJ, CHEIKH",SAS,1.0,0.0,20.1,8,3,5,0,0,2,4,2,2,4,0,0,0,3,0,2,3,12,8,20.1,8.0,3.0,5.0,0.6,0.0,0.0,0.0,2.0,4.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,12.0,8.0
E2009_P002014_PAR,E2009,P002014,"MC CALEEB, LESTER",PAR,22.0,22.0,662.1,295,87,163,13,56,82,108,21,42,63,75,43,53,0,20,69,91,280,-20,30.1,13.41,3.95,7.41,0.534,0.59,2.55,0.232,3.73,4.91,0.759,0.95,1.91,2.86,3.41,1.95,2.41,0.0,0.91,3.14,4.14,12.73,-0.91
E2010_P002014_SIE,E2010,P002014,"MC CALEEB, LESTER",SIE,15.0,9.0,312.5,173,54,95,7,16,44,50,16,14,30,32,27,19,0,5,25,39,196,79,20.84,11.53,3.6,6.33,0.568,0.47,1.07,0.438,2.93,3.33,0.88,1.07,0.93,2.0,2.13,1.8,1.27,0.0,0.33,1.67,2.6,13.07,5.27
E2011_P002014_SIE,E2011,P002014,"MC CALEEB, LESTER",SIE,17.0,17.0,471.5,287,86,135,20,38,55,68,14,23,37,45,22,30,0,14,45,72,294,69,27.73,16.88,5.06,7.94,0.637,1.18,2.24,0.526,3.24,4.0,0.809,0.82,1.35,2.18,2.65,1.29,1.76,0.0,0.82,2.65,4.24,17.29,4.06
E2012_P002014_ULK,E2012,P002014,"MC CALEEB, LESTER",ULK,23.0,20.0,634.4,300,100,184,13,51,61,72,25,38,63,55,44,36,0,21,41,72,303,-126,27.58,13.04,4.35,8.0,0.543,0.57,2.22,0.255,2.65,3.13,0.847,1.09,1.65,2.74,2.39,1.91,1.57,0.0,0.91,1.78,3.13,13.17,-5.48
E2013_P002014_ULK,E2013,P002014,"MC CALEEB, LESTER",ULK,24.0,15.0,648.0,286,92,139,14,39,60,81,22,55,77,61,34,35,3,3,53,61,338,73,27.0,11.92,3.83,5.79,0.662,0.58,1.62,0.359,2.5,3.38,0.741,0.92,2.29,3.21,2.54,1.42,1.46,0.12,0.12,2.21,2.54,14.08,3.04
E2014_P002014_MUN,E2014,P002014,"MC CALEEB, LESTER",MUN,5.0,5.0,117.2,49,12,35,5,14,10,12,8,4,12,18,3,10,0,5,15,12,30,-26,23.44,9.8,2.4,7.0,0.343,1.0,2.8,0.357,2.0,2.4,0.833,1.6,0.8,2.4,3.6,0.6,2.0,0.0,1.0,3.0,2.4,6.0,-5.2
E2017_P008002_MAL,E2017,P008002,"MCCALLUM, RAY",MAL,30.0,24.0,644.4,276,90,193,18,63,42,67,18,51,69,80,28,44,6,14,48,63,243,-47,21.48,9.2,3.0,6.43,0.466,0.6,2.1,0.286,1.4,2.23,0.627,0.6,1.7,2.3,2.67,0.93,1.47,0.2,0.47,1.6,2.1,8.1,-1.57
E2018_P008002_DAR,E2018,P008002,"MCCALLUM, RAY",DAR,16.0,9.0,355.6,151,51,120,10,35,19,28,14,45,59,65,14,36,3,9,29,34,149,-76,22.22,9.44,3.19,7.5,0.425,0.62,2.19,0.286,1.19,1.75,0.679,0.88,2.81,3.69,4.06,0.88,2.25,0.19,0.56,1.81,2.12,9.31,-4.75
E2009_PDHI_KHI,E2009,PDHI,"MCCARTY, KELLY",KHI,16.0,15.0,524.3,227,41,96,32,74,49,55,19,51,70,22,22,27,8,6,28,59,244,60,32.77,14.19,2.56,6.0,0.427,2.0,4.62,0.432,3.06,3.44,0.891,1.19,3.19,4.38,1.38,1.38,1.69,0.5,0.38,1.75,3.69,15.25,3.75
E2011_PDHI_UNK,E2011,PDHI,"MCCARTY, KELLY",UNK,18.0,8.0,390.6,107,24,59,11,30,26,32,8,61,69,10,13,9,14,1,31,37,149,0,21.7,5.94,1.33,3.28,0.407,0.61,1.67,0.367,1.44,1.78,0.812,0.44,3.39,3.83,0.56,0.72,0.5,0.78,0.06,1.72,2.06,8.28,0.0
E2017_P005216_IST,E2017,P005216,"MCCOLLUM, ERRICK",IST,29.0,16.0,776.8,423,94,210,52,130,79,102,14,55,69,67,23,59,12,13,60,119,364,-63,26.79,14.59,3.24,7.24,0.448,1.79,4.48,0.4,2.72,3.52,0.775,0.48,1.9,2.38,2.31,0.79,2.03,0.41,0.45,2.07,4.1,12.55,-2.17
E2020_P005216_KHI,E2020,P005216,"MCCOLLUM, ERRICK",KHI,28.0,3.0,602.1,325,70,159,32,93,89,105,16,52,68,64,25,46,7,7,51,96,315,-186,21.5,11.61,2.5,5.68,0.44,1.14,3.32,0.344,3.18,3.75,0.848,0.57,1.86,2.43,2.29,0.89,1.64,0.25,0.25,1.82,3.43,11.25,-6.64
E2024_P013386_MIL,E2024,P013386,"MC CORMACK, DAVID",MIL,4.0,1.0,31.8,6,3,8,0,0,0,0,1,2,3,1,1,4,0,0,8,1,-5,10,7.94,1.5,0.75,2.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.25,1.0,0.0,0.0,2.0,0.25,-1.25,2.5
